xpostag	lemma	lv_form	lemma_ipa	lv_form_ipa	stem_final_cluster	linking_vowel	lv_freq	lemma_freq	nlv_form	nlv_form_ipa	nlv_freq	lv_odds	lv_log_odds	ultimate_c	penultimate_c	cons_1	son_1	cont_1	labial_1	coronal_1	anterior_1	dorsal_1	lateral_1	voice_1	delrel_1	seg_1	long_1	open1_1	open2_1	cons_2	son_2	cont_2	labial_2	coronal_2	anterior_2	dorsal_2	lateral_2	voice_2	delrel_2	seg_2	long_2	open1_2	open2_2	sonority_ultimate_c	sonority_penultimate_c	sonority_slope
[/N][Acc]	fekhely	fekhelyet	fekhej	fekhejet	j	e	2762	16075	fekhelyt	fekhejt	28	98.64285714285714	4.591505823794034	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	zászlóalj	zászlóaljat	záslóalj	záslóaljat	lj	a	2611	43539	zászlóaljt	záslóaljt	14	186.5	5.2284312390838705	j	l	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	4	4	444
[/N][Acc]	dióbél	dióbelet	dióbél	dióbelet	l	e	2591	7863	dióbélt	dióbélt	13	199.30769230769232	5.294849823100574	l	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	bél	belet	bél	belet	l	e	2586	111687	bélt	bélt	93	27.806451612903224	3.325268066178547	l	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	ruhatár	ruhatárat	ruhatár	ruhatárat	r	a	2566	41879	ruhatárt	ruhatárt	62	41.38709677419355	3.72296916013049	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	levéltár	levéltárat	levéltár	levéltárat	r	a	2508	168329	levéltárt	levéltárt	136	18.441176470588236	2.9145860160167594	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	szakáll	szakállat	sakáll	sakállat	ll	a	2338	52048	szakállt	sakállt	2773	0.8431301839163361	-0.17063390358376432	l	l	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	4	4	444
[/N][Acc]	vízsugár	vízsugarat	vížugár	vížugarat	r	a	2210	23372	vízsugárt	vížugárt	26	85	4.442651256490317	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	halolaj	halolajat	halolaj	halolajat	j	a	2015	14795	halolajt	halolajt	21	95.95238095238096	4.5638520366573605	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	világszínvonal	világszínvonalat	világsínvonal	világsínvonalat	l	a	1969	8602	világszínvonalt	világsínvonalt	21	93.76190476190476	4.540758640915702	l	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	gally	gallyat	gajj	gajjat	jj	a	1938	22352	gallyt	gajjt	16	121.125	4.79682307021093	j	j	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	4	4	444
[/N][Acc]	menhely	menhelyet	menhej	menhejet	j	e	1935	41019	menhelyt	menhejt	59	32.79661016949152	3.4903251615581627	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	faszén	faszenet	fasén	fasenet	n	e	1901	10837	faszént	fasént	17	111.82352941176472	4.7169219984322135	n	NA	1	1	0	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	34
[/N][Acc]	teafaolaj	teafaolajat	teafaolaj	teafaolajat	j	a	1897	8642	teafaolajt	teafaolajt	19	99.84210526315788	4.603589990768573	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	háj	hájat	háj	hájat	j	a	1882	11774	hájt	hájt	10	188.2	5.23750522715128	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	pálmaolaj	pálmaolajat	pálmaolaj	pálmaolajat	j	a	1855	10570	pálmaolajt	pálmaolajt	15	123.66666666666669	4.817589773939326	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	hadifogoly	hadifoglyot	hadifogoj	hadifogjot	gj	o	1802	26514	hadifogolyt	hadifogojt	29	62.13793103448276	4.129356608181809	j	g	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	1	0	0	NA	NA	NA	1	NA	1	NA	1	NA	NA	NA	4	1	144
[/N][Acc]	gyors	gyorsot	ḏorš	ḏoršot	rš	o	1791	3619572	gyorst	ḏoršt	64	27.984375	3.33164631870104	š	r	1	0	1	NA	1	0	NA	NA	0	NA	1	NA	NA	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	2	4	424
[/N][Acc]	útifűmaghéj	útifűmaghéjat	útifűmaghéj	útifűmaghéjat	j	a	1782	7287	útifűmaghéjt	útifűmaghéjt	103	17.300970873786408	2.850762619801119	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	célvonal	célvonalat	célvonal	célvonalat	l	a	1779	10561	célvonalt	célvonalt	9	197.66666666666663	5.286582110329616	l	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	napsugár	napsugarat	napšugár	napšugarat	r	a	1731	77394	napsugárt	napšugárt	219	7.904109589041096	2.0673828253597084	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	csatatér	csatateret	čatatér	čatateret	r	e	1723	22939	csatatért	čatatért	66	26.10606060606061	3.262167494501504	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	kincstár	kincstárat	kinčtár	kinčtárat	r	a	1710	66064	kincstárt	kinčtárt	1208	1.4155629139072847	0.34752727100194525	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	beltér	belteret	beltér	belteret	r	e	1698	43129	beltért	beltért	14	121.28571428571428	4.798149037256034	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	mocsár	mocsarat	močár	močarat	r	a	1636	53176	mocsárt	močárt	121	13.520661157024794	2.604218971565951	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	háttértár	háttértárat	háttértár	háttértárat	r	a	1606	18933	háttértárt	háttértárt	32	50.1875	3.915765991706981	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	cukormáz	cukormázat	cukormáz	cukormázat	z	a	1566	9914	cukormázt	cukormázt	74	21.16216216216216	3.0522147833465785	z	NA	1	0	1	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	24
[/N][Acc]	víztorony	víztornyot	víztoroṉ	víztorṉot	rṉ	o	1554	20600	víztoronyt	víztoroṉt	11	141.27272727272728	4.950692258129222	ṉ	r	1	1	0	NA	1	0	NA	NA	1	NA	1	NA	NA	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	3	4	434
[/N][Acc]	felkiáltójel	felkiáltójelet	felkiáltójel	felkiáltójelet	l	e	1541	9855	felkiáltójelt	felkiáltójelt	8	192.625	5.26074529364028	l	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	autógyár	autógyárat	autóḏár	autóḏárat	r	a	1539	33361	autógyárt	autóḏárt	8	192.375	5.259446592159043	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	megyeszékhely	megyeszékhelyet	meḏesékhej	meḏesékhejet	j	e	1530	90720	megyeszékhelyt	meḏesékhejt	310	4.935483870967742	1.5964507169072892	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	képtár	képtárat	képtár	képtárat	r	a	1466	35256	képtárt	képtárt	124	11.82258064516129	2.47001131684156	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	rozs	rozsot	rož	rožot	ž	o	1409	23675	rozst	rožt	1089	1.2938475665748392	0.2576203889657197	ž	NA	1	0	1	NA	1	0	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	24
[/N][Acc]	pályadíj	pályadíjat	pájadíj	pájadíjat	j	a	1402	4430	pályadíjt	pájadíjt	20	70.1	4.249922794040544	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	tenyér	tenyeret	teṉér	teṉeret	r	e	1342	139202	tenyért	teṉért	10	134.2	4.8993312245375815	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	fellegvár	fellegvárat	fellegvár	fellegvárat	r	a	1339	40978	fellegvárt	fellegvárt	38	35.23684210526316	3.562092185964787	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	ékszíj	ékszíjat	éksíj	éksíjat	j	a	1333	7593	ékszíjt	éksíjt	9	148.11111111111111	4.997962742842489	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	sansz	sanszot	šans	šansot	ns	o	1292	10458	sanszt	šanst	13	99.3846153846154	4.59899732688101	s	n	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	1	1	0	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	2	3	324
[/N][Acc]	tintahal	tintahalat	tintahal	tintahalat	l	a	1287	7693	tintahalt	tintahalt	10	128.7	4.857484114602081	l	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	szezámolaj	szezámolajat	sezámolaj	sezámolajat	j	a	1279	5606	szezámolajt	sezámolajt	10	127.9	4.851248708584797	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	gyorsítótár	gyorsítótárat	ḏoršítótár	ḏoršítótárat	r	a	1275	8505	gyorsítótárt	ḏoršítótárt	17	75	4.31748811353631	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	maghéj	maghéjat	maghéj	maghéjat	j	a	1267	6429	maghéjt	maghéjt	13	97.46153846153848	4.579457822859602	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	szeánsz	szeánszot	seáns	seánsot	ns	o	1262	14112	szeánszt	seánst	131	9.63358778625954	2.265255719900007	s	n	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	1	1	0	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	2	3	324
[/N][Acc]	nagyúr	nagyurat	naḏúr	naḏurat	r	a	1234	24990	nagyúrt	naḏúrt	32	38.5625	3.6522803016656065	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	reménysugár	reménysugarat	reméṉšugár	reméṉšugarat	r	a	1228	8189	reménysugárt	reméṉšugárt	212	5.7924528301886795	1.756555834035075	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	szegfűbors	szegfűborsot	segfűborš	segfűboršot	rš	o	1198	3801	szegfűborst	segfűboršt	6	199.66666666666663	5.296649309447339	š	r	1	0	1	NA	1	0	NA	NA	0	NA	1	NA	NA	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	2	4	424
[/N][Acc]	lábszár	lábszárat	lábsár	lábsárat	r	a	1196	27827	lábszárt	lábsárt	145	8.248275862068965	2.1100041920900026	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	ól	ólat	ól	ólat	l	a	1194	22401	ólt	ólt	29	41.172413793103445	3.717768463966073	l	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	zárójel	zárójelet	zárójel	zárójelet	l	e	1188	61587	zárójelt	zárójelt	9	132	4.882801922586371	l	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	levendulaolaj	levendulaolajat	levendulaolaj	levendulaolajat	j	a	1184	5878	levendulaolajt	levendulaolajt	32	37	3.610917912644224	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	küzdőtér	küzdőteret	küzdőtér	küzdőteret	r	e	1182	14357	küzdőtért	küzdőtért	28	42.214285714285715	3.74275868779084	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	özönvíz	özönvizet	özönvíz	özönvizet	z	e	1171	16090	özönvízt	özönvízt	7	167.28571428571428	5.119703214542404	z	NA	1	0	1	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	24
[/N][Acc]	ricinusolaj	ricinusolajat	ricinušolaj	ricinušolajat	j	a	1163	5507	ricinusolajt	ricinušolajt	8	145.375	4.979316610838828	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	világítótorony	világítótornyot	világítótoroṉ	világítótorṉot	rṉ	o	1155	14437	világítótoronyt	világítótoroṉt	7	165	5.10594547390058	ṉ	r	1	1	0	NA	1	0	NA	NA	1	NA	1	NA	NA	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	3	4	434
[/N][Acc]	darázs	darazsat	daráž	daražat	ž	a	1152	29793	darázst	darážt	300	3.84	1.3454723665996355	ž	NA	1	0	1	NA	1	0	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	24
[/N][Acc]	vízjel	vízjelet	vízjel	vízjelet	l	e	1143	7767	vízjelt	vízjelt	7	163.28571428571428	5.095501514739497	l	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	csokimáz	csokimázat	čokimáz	čokimázat	z	a	1135	5824	csokimázt	čokimázt	312	3.6378205128205128	1.2913847421060207	z	NA	1	0	1	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	24
[/N][Acc]	élvonal	élvonalat	élvonal	élvonalat	l	a	1133	79855	élvonalt	élvonalt	41	27.634146341463413	3.3190521943236986	l	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	őrtorony	őrtornyot	őrtoroṉ	őrtorṉot	rṉ	o	1100	8972	őrtoronyt	őrtoroṉt	7	157.14285714285714	5.057155309731149	ṉ	r	1	1	0	NA	1	0	NA	NA	1	NA	1	NA	NA	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	3	4	434
[/N][Acc]	mandulaolaj	mandulaolajat	mandulaolaj	mandulaolajat	j	a	1097	6832	mandulaolajt	mandulaolajt	15	73.13333333333334	4.29228425917302	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	útzár	útzárat	útzár	útzárat	r	a	1094	6164	útzárt	útzárt	36	30.38888888888889	3.4140770445258166	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	adattár	adattárat	adattár	adattárat	r	a	1075	27745	adattárt	adattárt	25	43	3.7612001156935624	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	hópehely	hópelyhet	hópehej	hópejhet	jh	e	1072	18107	hópehelyt	hópehejt	8	134	4.897839799950911	h	j	1	0	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	4	4	444
[/N][Acc]	lőtér	lőteret	lőtér	lőteret	r	e	1070	20077	lőtért	lőtért	13	82.3076923076923	4.410464569994415	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	lézersugár	lézersugarat	lézeršugár	lézeršugarat	r	a	1066	7987	lézersugárt	lézeršugárt	15	71.06666666666666	4.26361840362358	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	térfél	térfelet	térfél	térfelet	l	e	1043	27155	térfélt	térfélt	12	86.91666666666667	4.464949805212772	l	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	borospohár	borospoharat	borošpohár	borošpoharat	r	a	1036	4770	borospohárt	borošpohárt	8	129.5	4.863680881139593	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	nyersolaj	nyersolajat	ṉeršolaj	ṉeršolajat	j	a	1034	7716	nyersolajt	ṉeršolajt	11	94	4.543294782270004	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	lenmagolaj	lenmagolajat	lenmagolaj	lenmagolajat	j	a	1028	7111	lenmagolajt	lenmagolajt	9	114.22222222222224	4.738145868678891	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	vérvonal	vérvonalat	vérvonal	vérvonalat	l	a	1026	10841	vérvonalt	vérvonalt	6	171	5.14166355650266	l	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	dac	dacot	dac	dacot	c	o	1025	27298	dact	dact	6	170.83333333333334	5.1406884223444536	c	NA	1	0	0	NA	1	1	NA	NA	0	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	14
[/N][Acc]	házhely	házhelyet	házhej	házhejet	j	e	1018	4361	házhelyt	házhejt	11	92.54545454545456	4.527699924312097	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	értéktár	értéktárat	értéktár	értéktárat	r	a	1012	22231	értéktárt	értéktárt	10	101.2	4.617098756853365	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	óvóhely	óvóhelyet	óvóhej	óvóhejet	j	e	1010	9969	óvóhelyt	óvóhejt	16	63.125	4.145116887595524	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	tépőzár	tépőzárat	tépőzár	tépőzárat	r	a	1008	12710	tépőzárt	tépőzárt	45	22.4	3.109060958860994	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	napraforgóolaj	napraforgóolajat	napraforgóolaj	napraforgóolajat	j	a	1005	6456	napraforgóolajt	napraforgóolajt	7	143.57142857142858	4.966832671437863	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	földvár	földvárat	földvár	földvárat	r	a	986	14869	földvárt	földvárt	119	8.285714285714286	2.114532861491106	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	sátorhely	sátorhelyet	šátorhej	šátorhejet	j	e	976	5180	sátorhelyt	šátorhejt	6	162.66666666666666	5.0917031171850375	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	műhely	műhelyet	műhej	műhejet	j	e	975	376614	műhelyt	műhejt	17297	0.05636815632768688	-2.875850884046076	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	bajusz	bajszot	bajus	bajsot	js	o	958	45911	bajuszt	bajust	4257	0.225041108762039	-1.491472187857292	s	j	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	2	4	424
[/N][Acc]	masszázsolaj	masszázsolajat	massážolaj	massážolajat	j	a	955	8569	masszázsolajt	massážolajt	40	23.875	3.172831886366794	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	művel	művelet	művel	művelet	l	e	949	141638	művelt	művelt	86	11.034883720930232	2.40106150235642	l	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	horony	hornyot	horoṉ	horṉot	rṉ	o	938	10468	horonyt	horoṉt	42	22.333333333333332	3.106080330722856	ṉ	r	1	1	0	NA	1	0	NA	NA	1	NA	1	NA	NA	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	3	4	434
[/N][Acc]	repceolaj	repceolajat	repceolaj	repceolajat	j	a	873	4878	repceolajt	repceolajt	20	43.65	3.776203282285611	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	genny	gennyet	geṉṉ	geṉṉet	ṉṉ	e	853	6822	gennyt	geṉṉt	50	17.06	2.836736542063533	ṉ	ṉ	1	1	0	NA	1	0	NA	NA	1	NA	1	NA	NA	NA	1	1	0	NA	1	0	NA	NA	1	NA	1	NA	NA	NA	3	3	334
